"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2015-M01","2015-M02","2015-M03","2015-M04","2015-M05","2015-M06","2015-M07","2015-M08","2015-M09","2015-M10","2015-M11","2015-M12","2016-M01","2016-M02","2016-M03","2016-M04","2016-M05","2016-M06","2016-M07","2016-M08","2016-M09","2016-M10","2016-M11","2016-M12","2017-M01","2017-M02","2017-M03","2017-M04","2017-M05","2017-M06","2017-M07","2017-M08","2017-M09","2017-M10","2017-M11","2017-M12","2018-M01","2018-M02","2018-M03","2018-M04","2018-M05","2018-M06","2018-M07","2018-M08","2018-M09","2018-M10","2018-M11","2018-M12","2019-M01","2019-M02","2019-M03","2019-M04","2019-M05","2019-M06","2019-M07","2019-M08","2019-M09","2019-M10","2019-M11","2019-M12","2020-M01","2020-M02","2020-M03","2020-M04","2020-M05","2020-M06","2020-M07","2020-M08","2020-M09","2020-M10","2020-M11","2020-M12","2021-M01","2021-M02","2021-M03","2021-M04","2021-M05","2021-M06","2021-M07","2021-M08","2021-M09","2021-M10","2021-M11","2021-M12","2022-M01","2022-M02","2022-M03","2022-M04","2022-M05","2022-M06","2022-M07","2022-M08","2022-M09","2022-M10","2022-M11","2022-M12","2023-M01","2023-M02","2023-M03","2023-M04","2023-M05","2023-M06","2023-M07","2023-M08","2023-M09","2023-M10","2023-M11","2023-M12","2024-M01","2024-M02","2024-M03","2024-M04","2024-M05","2024-M06","2024-M07","2024-M08","2024-M09","2024-M10","2024-M11","2024-M12"
"IMF.STA:ER(4.0.1)","NGA.XDC_USD.PA_RT.M","OBS_VALUE","Nigeria","Domestic currency per US Dollar","Period average","Monthly","Units","169.68","169.68","197.0727","197.0","197.0","196.9159","196.9714","197.0","196.9975","196.9886","196.9914","196.9865","197.0","197.0","197.0","197.0","197.0","231.7614","294.5722","309.7304","305.23","305.21","305.18","305.22","305.202380952381","305.3125","306.402173913043","306.052777777778","305.538095238095","305.715","305.861904761905","305.667391304348","305.886842105263","305.623809523809","305.904545454545","306.313888888889","305.777272727273","305.895","305.742857142857","305.61","305.82619047619","305.871052631579","305.814285714286","306.057142857143","306.2725","306.505","306.711904761905","306.921052631579","306.845454545455","306.768181818182","306.923809523809","306.9625","306.95","306.947058823529","306.936956521739","306.9325","306.919047619048","306.963636363636","306.952272727273","306.95","306.959090909091","306.955","326.625","361.0","361.0","361.0","377.190476190476","381.0","381.0","381.0","381.0","381.0","381.0","381.0","381.0","381.0","410.0","410.15","410.1","411.0","411.0","411.5","411.738636363636","414.335714285714","415.96","416.95","415.721739130435","415.526315789474","415.95","415.614285714286","417.26052631579","426.060869565217","435.570454545455","440.846842105263","445.581363636364","450.7075","460.992857142857","460.835","460.97347826087","460.95625","462.009523809524","610.707222222222","770.316571428571","762.120086956522","762.01855","796.937571428571","835.396545454545","899.065157894737","944.083604545454","1505.30276190476","1511.34305","1237.05772222222","1436.06768181818","1482.26623529412","1560.22465217391","1587.39436363636","1618.21775","1641.11886363636","1670.77642857143","1553.729255"
"IMF.STA:ER(4.0.1)","HKG.XDC_USD.PA_RT.M","OBS_VALUE","Hong Kong Special Administrative Region, People's Republic of China","Domestic currency per US Dollar","Period average","Monthly","Units","7.753","7.754","7.757","7.75","7.752","7.752","7.751","7.752","7.75","7.75","7.75","7.75","7.778","7.781","7.761","7.756","7.763","7.762","7.757","7.757","7.757","7.758","7.757","7.76","7.757","7.76","7.767","7.775","7.788","7.799","7.809","7.822","7.815","7.806","7.806","7.815","7.821","7.823","7.841","7.849","7.85","7.848","7.849","7.85","7.84","7.839","7.831","7.821","7.843","7.849","7.85","7.845","7.849","7.826","7.811","7.841","7.837","7.843","7.83","7.807","7.774","7.776","7.765","7.752","7.753","7.752","7.753","7.752","7.751","7.752","7.754","7.753","7.754","7.754","7.766","7.77","7.766","7.762","7.771","7.785","7.781","7.78","7.791","7.799","7.793","7.801","7.824","7.843","7.85","7.849","7.85","7.847","7.85","7.851","7.831","7.788","7.82","7.848","7.85","7.851","7.837","7.833","7.818","7.826","7.829","7.826","7.807","7.81","7.818","7.823","7.824","7.832","7.812","7.811","7.81","7.797","7.792","7.771","7.781","7.775"
"IMF.STA:ER(4.0.1)","PHL.XDC_USD.PA_RT.M","OBS_VALUE","Philippines","Domestic currency per US Dollar","Period average","Monthly","Units","44.6044117647059","44.2213684210526","44.4457272727273","44.4135789473684","44.6106","44.9831428571429","45.2649090909091","46.142","46.7504285714286","46.3609090909091","47.0066875","47.2303157894737","47.5111","47.6361052631579","46.7239523809524","46.2845238095238","46.8022857142857","46.4644545454546","47.0581","46.6808636363636","47.429380952381","48.3482","49.155","49.8156","49.7362857142857","49.9614","50.2751739130435","49.8626470588235","49.8603181818182","49.8501","50.6381904761905","50.8747142857143","51.0094210526316","51.3433","51.03835","50.3947368421053","50.5086666666667","51.7856315789474","52.0676","52.0986","52.1948095238095","53.0476315789474","53.4329090909091","53.2735238095238","53.9419","54.0085652173913","52.8082631578947","52.7690588235294","52.4679090909091","52.1900555555556","52.4134286","52.1122222222222","52.262","51.8029444444444","51.1428695652174","52.0547368421053","52.1051904761905","51.5041739130435","50.72675","50.7671111111111","50.8385714285714","50.7447894736842","50.9035714285714","50.7349","50.5555789473684","50.0972380952381","49.4675454545455","48.8433157894737","48.5056818181818","48.4821818181818","48.2520555555556","48.0637222222222","48.0614","48.2041666666667","48.5743043478261","48.462","47.95515","48.1247272727273","49.9429523809524","50.2343333333333","50.1421363636364","50.7491428571429","50.35705","50.2478095238095","51.2352857142857","51.2806666666667","52.0739565217391","51.976","52.36175","53.5685454545455","55.8925238095238","55.7500952380952","57.4337619047619","58.8247","57.65225","55.6838947368421","54.9912857142857","54.7830526315789","54.7955652173913","55.3155","55.7278636363636","55.89455","54.92105","56.1598571428571","56.7869","56.7888571428571","55.8122105263158","55.5876666666667","55.9722727272727","56.0649","55.8492631578947","56.95055","57.7618636363636","58.6962777777778","58.4844782608696","57.19345","56.0712857142857","57.3008695652174","58.69465","58.448"
"IMF.STA:ER(4.0.1)","URY.XDC_USD.PA_RT.M","OBS_VALUE","Uruguay","Domestic currency per US Dollar","Period average","Monthly","Units","24.4704","24.5739","25.2864","26.3511","26.6654","26.8485","27.7348","28.5058","28.8432","29.3387","29.5303","29.7799","30.8176","31.7522","32.1631","31.539","31.4117","30.7775","30.0964","28.8914","28.7825","28.151","28.7317","28.8371","28.6109","28.4618","28.416","28.4033","28.1311","28.3784","28.6414","28.6741","28.911","29.3778","29.231","28.88","28.5725","28.5197","28.3915","28.3167","30.5624","31.3655","31.1456","31.3259","32.8664","32.886","32.5372","32.2137","32.5984","32.6098","33.3126","34.1364","35.1626","35.2503","34.8235","35.9541","36.6915","37.3013","37.6389","37.5851","37.3551","38.0442","43.343","43.3907","43.4302","42.5763","43.0497","42.6675","42.4908","42.6875","42.7285","42.396","42.288","42.7299","44.264","44.09","43.985","43.604","43.833","43.222","42.695","43.616","43.987","44.341","44.515","43.179","42.243","41.149","40.758","39.775","41.09","40.459","40.944","41.062","39.747","39.132","39.417","39.028","39.112","38.782","38.861","38.2","37.888","37.851","38.146","39.745","39.554","39.303","39.139","39.109","38.4207","38.479","38.516","39.268","40.162","40.334","41.101","41.545","42.471","44.00875"
"IMF.STA:ER(4.0.1)","SUR.XDC_USD.PA_RT.M","OBS_VALUE","Suriname","Domestic currency per US Dollar","Period average","Monthly","Units","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","3.3","4.0","4.0","4.0","4.0","4.2222","5.52047","6.13257000000001","6.96811363636365","7.12576315789475","7.26002200000001","7.67916999999999","7.19755","7.25258549999998","7.38511904761903","7.4676795","7.536225","7.54550000000002","7.54827","7.53701999999999","7.51653999999999","7.47545","7.438909","7.438","7.4455","7.448","7.45484","7.461182","7.468","7.468","7.468","7.468","7.468","7.45895238095238","7.458","7.458","7.458","7.458","7.458","7.458","7.458","7.458","7.458","7.458","7.458","7.458","7.458","7.458","7.458","7.458","7.458","7.458","7.458","7.458","7.458","7.458","7.458","7.458","7.458","9.58854545454545","14.154","14.154","14.154","14.154","14.154","14.154","14.154","14.154","19.5596945","21.1726","21.354","21.4127275","21.4909045","21.55695","21.5471235","21.481048","21.4709455","21.4820875","21.549658","21.9257855","22.465341","23.33605","25.079","26.95698","28.3851315789474","30.57986","31.79821","32.16668","33.0645","34.96413","37.08429","37.32964","37.9608","38.2253","38.45061","38.42795","38.22003","38.02482","37.39168","36.67527","36.01357","35.22789","34.4974","32.47775","31.42625","29.56645","28.87521","29.85217","32.86833","35.4235","35.26283"
"IMF.STA:ER(4.0.1)","PER.XDC_USD.PA_RT.M","OBS_VALUE","Peru","Domestic currency per US Dollar","Period average","Monthly","Units","3.005525","3.0785","3.0917","3.1199525","3.15045","3.16123809523809","3.18125","3.23835714285714","3.21861363636364","3.248375","3.33664285714286","3.38266666666667","3.437325","3.50590476190476","3.40738095238095","3.30154761904762","3.33372727272727","3.31657142857143","3.29873684210526","3.33304545454545","3.38229545454546","3.38595238095238","3.40289473684211","3.39535714285714","3.34","3.259825","3.26373913043478","3.24736111111111","3.27286363636364","3.2678","3.24892105263158","3.24143181818182","3.24616666666667","3.25104545454545","3.24052380952381","3.24618421052632","3.21516666666667","3.248375","3.2519","3.230625","3.27361363636364","3.27095","3.27659523809524","3.28807142857143","3.311325","3.33390909090909","3.374675","3.36402631578947","3.34386363636364","3.321475","3.30469047619048","3.303825","3.33236363636364","3.32565","3.29021428571428","3.37938","3.35819523809524","3.36007619047619","3.372715","3.3547380952381","3.32736363636364","3.39035","3.49136363636364","3.3975","3.42115","3.47016666666667","3.51656818181818","3.56392857142857","3.55490909090909","3.59561363636364","3.6077619047619","3.60261904761905","3.624575","3.645275","3.70815217391304","3.69945","3.77354761904762","3.91030952380952","3.94005","4.08619047619048","4.10747727272727","4.01505","4.01959523809524","4.03697727272727","3.88928571428572","3.7908","3.73878260869565","3.73973684210526","3.75754545454545","3.74714285714286","3.90218421052632","3.87379545454545","3.89770454545455","3.97871428571429","3.87730952380952","3.829175","3.83278571428571","3.840875","3.77960869565217","3.76561111111111","3.68870454545455","3.65104761904762","3.6013","3.69634090909091","3.72966666666667","3.84440909090909","3.76188095238095","3.73368421052632","3.74","3.83","3.71","3.71","3.73","3.78","3.76","3.74","3.77","3.75","3.78","3.73"
"IMF.STA:ER(4.0.1)","ARG.XDC_USD.PA_RT.M","OBS_VALUE","Argentina","Domestic currency per US Dollar","Period average","Monthly","Units","8.55595","8.638611111","8.7375","8.819","8.90263157894737","9.04045454545454","9.09659090909091","9.19825","9.32159090909091","9.44547619047619","9.58342105263158","11.45875","13.592","14.7789473684211","14.9476190476191","14.3904761904762","14.1238095238095","14.1825","14.8775","14.8386363636364","15.1136363636364","15.18","15.3404761904762","15.7325","15.9090909090909","15.5944444444444","15.5159090909091","15.3527777777778","15.732380952381","16.1166666666667","17.1971428571429","17.4188636363636","17.2452380952381","17.4690476190476","17.4825","17.7184210526316","18.9818","19.8333","20.695","20.2368","23.6783","26.5658","27.5296","30.1107","38.4326","36.9568","36.3845","37.7347","37.2884","38.3045","41.4158","43.1629","44.7773","43.6307","42.48","52.4914","56.3633","58.4403","59.6453","59.7748","59.9103","61.2561","63.0241","65.6639","67.6284","69.4424","71.3795","73.198","75.1036","77.4843","79.8411","82.5383","85.8755","88.5522","90.9659","92.764","94.0042","95.1543","96.1348","97.111","98.1791","99.1495","100.2124","101.786","103.8881","106.2047","109.3552","113.2374","117.6745","122.6425","128.3519","135.202","143.5305","152.4895","162.0233","172.799","182.1445","191.79","202.9509","216.3661","231.0075","248.575","266.2262","321.7545","349.5048","349.52","353.3175","641.9395","816.8136","833.3842","848.6842","866.8571","885.2045","902.3235","922.1364","941.2955","960.3095","979.9091","1000.2105","1019.2105"
"IMF.STA:ER(4.0.1)","JAM.XDC_USD.PA_RT.M","OBS_VALUE","Jamaica","Domestic currency per US Dollar","Period average","Monthly","Units","115.003661904761","115.469784210526","115.086725","114.9023675","115.734285","116.179477272727","116.980565217391","117.2045675","118.332720454545","119.236552380952","119.576742857142","119.929870454545","120.529934999999","121.369094736842","121.630019047619","122.062595238095","124.221992857142","125.64171590909","126.056876190476","126.689261363636","127.508772727272","128.455755263157","128.708061904761","128.266334999999","128.167534999999","127.68351","128.034411363636","128.467908333333","129.648799999999","128.966745454545","127.855357142857","127.964783333333","129.785952380952","127.7729023809524","126.1958931818182","125.0307315789474","124.2474159090909","125.9318552631579","127.2060380952381","124.677205","125.6307090909091","129.9182119047619","131.4314181818182","136.0464333333333","135.8777475","131.2314818181818","126.4784363636364","127.7812763157895","130.7035795454546","133.172655","125.3525725","130.712935","134.7453272727272","130.157225","134.928297826087","135.1656875","136.0469952380952","136.5494363636364","138.7988238095238","133.411885","136.5472659090909","140.0371789473684","135.3175295454545","138.8198625","145.0079225","140.5898045454545","144.305147826087","149.28723","143.3678404761905","145.0798857142857","147.1102523809524","143.3640727272727","144.628285","149.8584684210526","146.9953913043478","150.881325","150.440365","149.6877636363637","153.3127181818182","153.61474","149.0425068181818","151.2561625","155.4678090909091","154.2957363636364","155.1229333333333","156.31409","153.3533159090909","154.3933868421053","154.6603785714286","152.3337159090909","151.8010071428572","151.5810068181818","151.7330795454545","152.9227175","153.8294136363636","153.0767525","153.1159595238095","154.125352631579","151.9082934782609","152.5502611111111","154.1608545454546","154.43705","154.4687476190476","154.6157","154.5919476190476","155.1117928571429","155.6626863636363","155.156702631579","155.1652840909091","156.338505","154.55564","155.3369785714286","156.1710818181818","155.69167","156.476425","157.277947368421","157.7465071428571","158.2228272727273","158.1342976190476","156.1573175"
"IMF.STA:ER(4.0.1)","TJK.XDC_USD.PA_RT.M","OBS_VALUE","Tajikistan, Republic of","Domestic currency per US Dollar","Period average","Monthly","Units","5.3432","5.4077","5.5983","6.0699","6.2796","6.2605","6.2602","6.286","6.3887","6.5516","6.6559","6.8558","7.4567","7.8586","7.8696","7.8697","7.8692","7.8687","7.8682","7.8684","7.8711","7.8743","7.8766","7.877","7.8848","7.93","8.0968","8.4368","8.5822","8.8174","8.8098","8.8077","8.8035","8.7966","8.8102","8.8211","8.8215","8.8222","8.8234","8.8499","8.9691","9.086","9.3318","9.4213","9.421","9.422","9.4228","9.4236","9.4354","9.4369","9.4386","9.439","9.4397","9.4396","9.4397","9.5355","9.6886","9.6914","9.6939","9.6861","9.6936","9.6931","9.8926","10.2366","10.2626","10.2961","10.3097","10.3153","10.325","10.3347","11.204","11.3","11.3","11.3027","11.3083","11.3194","11.32","11.3199","11.3223","11.3248","11.3188","11.2829","11.2902","11.2969","11.3","11.3","12.5426","12.5172","12.1856","10.9828","10.4052","10.2563","10.2376","10.2276","10.2115","10.2065","10.245","10.5332","10.9135","10.9141","10.9139","10.9133","10.9196","10.9493","10.9609","10.9611","10.9531","10.9573","10.9556","10.9568","10.9563","10.9365","10.8684","10.7165","10.6587","10.6342","10.6592","10.6558","10.6747","10.9212"
"IMF.STA:ER(4.0.1)","MDA.XDC_USD.PA_RT.M","OBS_VALUE","Moldova, Republic of","Domestic currency per US Dollar","Period average","Monthly","Units","16.6119451612903","18.8348535714286","18.6307516129032","18.01341","17.9505258064516","18.4348333333333","18.9688129032258","18.993","19.6472633333333","19.9133064516129","19.9934866666667","19.8295129032258","20.3132870967742","20.0931034482759","19.8159580645161","19.7065966666667","19.8603290322581","19.8179033333333","19.8135967741935","19.7701419354839","19.7849866666667","19.8855838709677","20.06666","20.1577838709677","20.1344967741935","19.9857571428571","19.7494451612903","19.3526566666667","18.6676935483871","18.2400533333333","18.1425483870968","17.9143677419355","17.6982866666667","17.4321580645161","17.48771","17.1832451612903","16.9615322580645","16.6794535714286","16.5941806451613","16.43705","16.6685387096774","16.86211","16.6972419354839","16.6081774193548","16.77543","17.0017580645161","17.11279","17.2263580645161","17.1468322580645","17.115625","17.1859225806452","17.6777366666667","17.9549451612903","18.1713866666667","17.7628451612903","17.7394806451613","17.7585933333333","17.5511967741936","17.4720266666667","17.345035483871","17.4185032258065","17.6338172413793","17.7208612903226","18.1541","17.8046225806452","17.3264666666667","17.0817774193548","16.6511161290323","16.6735266666667","16.9835548387097","17.15697","17.2567064516129","17.2915967741936","17.4505071428571","17.7311096774194","17.95998","17.7429774193548","17.78081","18.0233096774194","17.7357225806452","17.6484266666667","17.4597806451613","17.6035666666667","17.7378064516129","17.9367290322581","17.9595428571429","18.3738903225806","18.4274233333333","18.9243967741935","19.12331","19.257435483871","19.2995774193548","19.4072","19.4244935483871","19.2598766666667","19.3724","19.0481677419355","18.7924321428571","18.6902322580645","18.1046333333333","17.8234774193548","17.9301333333333","18.0063258064516","17.7640419354839","18.00092","18.180735483871","17.9332633333333","17.6928903225806","17.6808967741935","17.8434","17.7064193548387","17.79193","17.7339612903226","17.79159","17.7930064516129","17.5747193548387","17.44705","17.7179225806452","18.06509","18.3569064516129"
"IMF.STA:ER(4.0.1)","WSM.XDC_USD.PA_RT.M","OBS_VALUE","Samoa","Domestic currency per US Dollar","Period average","Monthly","Units","2.45037980887038","2.49003984063745","2.4931438544004","2.48015873015873","2.49003984063745","2.54517688979384","2.60824204486176","2.62881177707676","2.67236771779797","2.62054507337526","2.64061262212833","2.61096605744125","2.65111346765642","2.62950302392848","2.59067357512953","2.56147540983607","2.59403372243839","2.55623721881391","2.53758342305504","2.52016129032258","2.51256281407035","2.52908447142135","2.53678335870117","2.55994429561213","2.5437856741829","2.51822604541815","2.54512619399616","2.55623721881391","2.5445","2.5233","2.4938","2.48873001238709","2.4931","2.51804599630687","2.69256918219943","2.73510507361991","2.74006725619629","2.4913518947354","2.50663063484599","2.51332059917563","2.55950857435372","2.56410256410256","2.58880787750703","2.60688216892596","2.62743037309511","2.64227446986366","2.60620276","2.60078023407","2.61096605744","2.60281103591","2.60756192959","2.62054507337","2.65322366","2.64830508474","2.63435194942","2.68240343347","2.693239968","2.696144513","2.68384326355341","2.6525198938992","2.65392781316348","2.69541779","2.7777777","2.7816411702","2.7487631","2.6737977","2.6462027","2.6315789","2.61711593","2.63227165","2.568713075","2.552322614","2.52652854977261","2.52079657171666","2.55819902788437","2.53292806484296","2.521432173","2.54000508","2.57003341043434","2.57665550115949","2.5693730729702","2.5654181631606","2.5759917","2.61574679","2.61453991787269","2.62953759581378","2.59201658890617","2.60113628585119","2.67389892662057","2.68062292570845","2.71661794002742","2.700678852457","2.76402743925422","2.82933454051607","2.75934728894129","2.70621346611821","2.67571056838782","2.69654437837911","2.72877193398745","2.72578593494458","2.72959626789747","2.73334287834021","2.72059490341888","2.76907198328487","2.7864208424279","2.79552715654952","2.77221235146612","2.72769036407488","2.73654856070577","2.74574409665019","2.75273553093387","2.77451148779876","2.75178866263071","2.7394100175899","2.74965031620979","2.746354541","2.71830584824087","2.73989663117255","2.77777777777778","2.81472099078179"
"IMF.STA:ER(4.0.1)","ISL.XDC_USD.PA_RT.M","OBS_VALUE","Iceland","Domestic currency per US Dollar","Period average","Monthly","Units","131.735789473684","132.082777777778","136.824090909091","136.15","132.516666666667","132.28380952381","134.080454545455","131.786","128.086666666667","126.470952380952","130.951578947368","130.055714285714","130.271052631579","128.297894736842","126.972","123.8265","123.572631578947","123.329047619048","121.983","117.849545454545","114.774285714286","114.1395","112.1955","112.527619047619","114.356666666667","111.515555555556","109.479545454545","110.4375","103.132","101.41","104.812105263158","106.058181818182","106.293333333333","105.516818181818","104.27","104.793157894737","102.802727272727","100.8915","99.629","99.5868421052632","103.977","106.852380952381","106.481363636364","107.629090909091","110.537","116.918695652174","122.978181818182","121.318333333333","119.684545454545","119.9275","119.952857142857","120.313888888889","123.038571428571","124.677777777778","124.681304347826","123.763333333333","125.02380952381","124.591304347826","123.604285714286","122.022105263158","123.496363636364","126.717","134.708181818182","144.445","143.881052631579","135.6385","138.26347826087","136.6725","137.966818181818","138.995454545455","136.813333333333","127.462857142857","128.577","128.3465","127.32347826087","125.846111111111","123.128947368421","121.851904761905","124.430454545455","126.225714285714","128.261363636364","129.006666666667","130.691818181818","130.176363636364","129.11619047619","125.211","130.134347826087","129.36","130.992857142857","131.168","136.62380952381","138.491363636364","141.742727272727","144.014761904762","144.130909090909","142.372857142857","143.068636363636","142.9065","140.028260869565","136.343125","138.3525","137.799545454545","132.764761904762","131.878181818182","135.23619047619","138.706363636364","140.121363636364","138.11","137.042272727273","137.755714285714","136.993684210526","140.172","138.686","138.78","137.811304347826","137.91619047619","137.045238095238","136.727391304348","138.028095238095","138.538421052632"
"IMF.STA:ER(4.0.1)","PAK.XDC_USD.PA_RT.M","OBS_VALUE","Pakistan","Domestic currency per US Dollar","Period average","Monthly","Units","100.8412","101.524821052632","101.871419047619","101.776247727273","101.8819","101.836133333333","101.7879","102.4536","104.3583","104.6036","105.5048","104.791338095238","104.935485","104.72031","104.740140909091","104.760361904762","104.7728","104.685604761905","104.8549375","104.737495652174","104.645057894737","104.724613157895","104.81305","104.839547619048","104.8541","104.834357894737","104.8548","104.854985","104.851480952381","104.879868421053","105.5822425","105.398","105.411905263158","105.427218181818","105.45165","109.061336842105","110.550781818182","110.560092105263","112.451228571429","115.5995","115.614933333333","119.420523684211","124.8660725","124.079452631579","124.247288888889","131.88076","133.90594047619","138.7122525","138.797143181818","138.660776315789","139.328378571429","141.290629545455","146.14765","155.86893859375","159.236772727273","158.2948","156.2925","156.05745","155.46155952381","154.998447619048","154.724422727273","154.334155263158","158.960978571429","164.716428571429","160.3070625","165.537786363636","166.98389047619","167.9571275","166.031745454545","162.869942857143","159.35797275","160.280243181818","160.35531395","159.249688736842","156.141988636364","153.314178571429","153.539859375","156.450890909091","160.031919444444","164.4306325","168.377175","171.951135","173.476245454545","177.556017391304","176.533645","175.681995","179.900809090909","184.84567826087","196.081116666667","204.8096","220.417682352941","220.88385952381","230.944481818182","220.689366666667","222.598385714286","225.019629545455","235.043030952381","267.0703075","280.874219047619","285.299885294118","285.794229545455","286.804360526316","281.50967368421","294.293502272727","297.69204","280.604218181818","285.866892857143","283.42098","280.515095454545","279.441665789474","278.7442845","278.223205789474","278.336654761905","278.517358823529","278.48314575","278.61024047619","278.2630025","277.73237826087","277.882233333333","278.219328571429"
"IMF.STA:ER(4.0.1)","NPL.XDC_USD.PA_RT.M","OBS_VALUE","Nepal","Domestic currency per US Dollar","Period average","Monthly","Units","101.057","98.83","99.55366666666667","99.96700000000001","101.2451612903226","102.08375","101.7525806451613","102.42375","105.8909677419355","104.8266666666667","104.729","106.5020689655172","106.362","108.4858620689655","108.82","106.5406666666666","106.4274193548387","107.351875","107.861935483871","107.1859375","107.0274193548387","106.7356666666667","106.9156666666667","108.8913333333333","108.7448275862069","108.5010344827586","106.942","104.2087096774193","102.9970967741936","103.1212903225806","103.2790322580645","102.59","102.4535483870968","103.9870967741936","103.9341935483871","103.3837931034483","102.1316666666667","102.2355172413793","103.6476666666667","104.0966666666667","106.3803225806452","108.1877419354839","109.4478125","110.1306451612903","113.5225806451613","116.9303225806452","116.9306666666667","113.52","112.42","113.9937931034483","113.22","110.48","111.42","111.52","110.47","111.56","114.51","113.64","113.78","114.3","114.07","113.98","115.81","120.59","121.61","121.0825806451613","120.8","119.84","118.19","117.49","118.396","118.2836666666667","117.4524137931035","116.7886666666667","116.6027586206897","117.03","118.8261290322581","116.687741935484","118.8364516129032","119.0215625","117.9206451612903","118.9203225806452","119.5536666666667","119.9686206896552","119.7953333333333","119.4824137931034","120.9983333333333","121.594","122.555161290323","124.2032258064516","126.07","127.3493548387097","127.5309677419355","130.2609677419355","131.5716666666667","130.9820689655172","132.169","130.8344827586207","131.9496666666666","131.7006666666666","131.1006451612903","132.0296875","131.4612903225806","131.873125","132.6512903225806","133.0776666666667","133.2023333333333","133.3356666666667","133.0420689655172","132.8775862068966","132.6643333333333","133.184","133.511935483871","133.3921875","133.6070967741936","134.0534375","134.2774193548387","134.13","134.6696666666667","135.31"
"IMF.STA:ER(4.0.1)","BLR.XDC_USD.PA_RT.M","OBS_VALUE","Belarus, Republic of","Domestic currency per US Dollar","Period average","Monthly","Units","1.437723","1.509663","1.489402","1.445686","1.432395","1.527229","1.528147","1.630708","1.76615","1.738179","1.777822","1.828082","1.998951","2.165957","2.065031","1.990289","1.945103","1.990023","1.9963","1.9601","1.9486","1.9141","1.937","1.9633","1.9495","1.8967","1.894","1.8831","1.8664","1.8922","1.9555","1.9418","1.937","1.9633","1.9943","2.0143","1.9887","1.9757","1.9578","2.0003","2.0075","2.0028","1.9844","2.0398","2.1169","2.123","2.1226","2.1318","2.1574","2.1539","2.1262","2.1156","2.0918","2.0688","2.0364","2.0533","2.0775","2.0574","2.0557","2.1074","2.1189","2.1916","2.4023","2.5069","2.4271","2.3835","2.4124","2.4977","2.6125","2.5835","2.5809","2.5576","2.5669","2.6036","2.6083","2.6122","2.5298","2.52","2.5399","2.5095","2.5037","2.4633","2.4754","2.5315","2.5856","2.6045","3.1955","2.8013","2.5355","2.5604","2.601","2.5802","2.5397","2.5066","2.44","2.5629","2.6617","2.7554","2.842","2.9299","2.8949","2.9687","3.028","3.1525","3.2565","3.2836","3.1363","3.1787","3.1715","3.2266","3.2315","3.2578","3.2136","3.1902","3.1758","3.1571","3.191","3.2845","3.3933","3.4614"
"IMF.STA:ER(4.0.1)","GMB.XDC_USD.PA_RT.M","OBS_VALUE","Gambia, The","Domestic currency per US Dollar","Period average","Monthly","Units","45.41","46.2278695077141","48.0601610003512","50.3655838183823","43.1048615653597","39.653927090419","39.5898090200807","39.6592603320503","39.4664199411017","39.4006974437214","39.5874618367285","39.5484455525616","40.1885580500301","41.6701428728234","41.7828826208682","42.2413819361563","42.6420519483348","43.147653462018","43.7408555749059","44.750212606197","45.8063573787361","46.6033191710445","44.0766369038233","43.820279553245","44.1043906687803","44.9919402931913","45.8344419638653","46.5940933380598","47.2284819140479","47.0845935151486","46.998189598853","47.0062560191253","47.1903817306114","47.3619042119235","47.283141866076","47.6290984256393","47.5252205410396","47.3149350368057","47.3823897433875","47.3209574394739","47.3684985308468","47.3816388039448","47.9377763056787","48.2102616165907","49.0762779999591","49.4352377495416","49.5156922432217","49.3524816443976","49.4837208559146","49.4983502882313","49.5872965725848","49.54170930929","49.4980206519711","49.7237483578793","49.942577696318","50.1657782115858","50.2782185101731","50.827234779543","51.0794793709195","51.1234018166558","51.1285069080698","50.9336956783139","50.9407788438733","51.1353726633296","51.4511983020349","51.5973806015714","51.8117120470899","51.8380265694744","51.806278991634","51.8490698958227","51.8099513937427","51.717952499111","51.4352357999304","51.3644566300276","51.1864433426996","51.143161266885","51.0947019504538","51.07102750359","51.1199712534672","51.1014716910814","51.4787501620433","51.9603107061153","52.247610855417","52.6101853788885","52.5840537681091","52.7675650071391","53.0515476695078","53.045685721989","53.4637618717783","53.6550737014898","53.8687082510415","54.1097852694259","54.8571686657961","57.1085851991486","59.7254088736999","60.8442643048902","60.9923161459902","60.91","61.6553680637747","61.0806253603642","59.4253937968732","59.2704693095128","59.6876297833002","60.4837727915678","61.2704208421643","61.89","62.88","63.61","66.06","67.13","66.7516811337299","66.9651516373141","67.0675877154785","67.0104171619093","67.5854629430152","67.6714620360136","68.3284381717311","68.6032131340227","69.1317304712281","69.6297147028609"
